plate_barcode,well,fov,fov_id_str,user_metadata.Cell Line ID,Molecule Name,Molecule Concentration,user_metadata.Concentration Units,user_metadata.JF549 Concentration,row,column,zLockPerWell,clock_time,num_nuclei,nuclear_fraction,frame_interval_sec,mean_snr,diff_coef_mle,median_jump_length,fraction_bound,loc_error_state_arrays,mobile_diffusion_coefficient
1656881-U2OS-0004,G18,0,1656881-U2OS-0004_WellG18_Point00,WT (U2OS),Fulvestrant,0.412,nM,1.56,G,18,NORMAL,2024-08-21 16:15:02-07:00,141,0.900992359,0.01,29.79375839,3.631424539,0.333072322,0.101488277,0.040401491,3.313946233
1656881-U2OS-0004,G18,1,1656881-U2OS-0004_WellG18_Point01,WT (U2OS),Fulvestrant,0.412,nM,1.56,G,18,NORMAL,2024-08-21 16:15:05-07:00,131,0.873253319,0.01,29.95990372,3.611269302,0.3318518,0.088739449,0.043922817,3.22891059
1656881-U2OS-0004,G18,2,1656881-U2OS-0004_WellG18_Point02,WT (U2OS),Fulvestrant,0.412,nM,1.56,G,18,NORMAL,2024-08-21 16:15:08-07:00,121,0.859999809,0.01,29.92268372,3.520675327,0.32651877,0.104432738,0.040516544,3.186263682
1656881-U2OS-0004,G18,3,1656881-U2OS-0004_WellG18_Point03,WT (U2OS),Fulvestrant,0.412,nM,1.56,G,18,NORMAL,2024-08-21 16:15:10-07:00,122,0.88502557,0.01,29.9260025,3.530642985,0.326597576,0.10158308,0.041167328,3.206780022
1656881-U2OS-0004,G19,0,1656881-U2OS-0004_WellG19_Point00,SOF1 (U2OS),Fulvestrant,0.412,nM,1.56,G,19,NORMAL,2024-08-21 16:15:14-07:00,65,0.773956651,0.01,29.68784523,3.791560975,0.336961185,0.062878668,0.043873718,3.435025947
1656881-U2OS-0004,G19,1,1656881-U2OS-0004_WellG19_Point01,SOF1 (U2OS),Fulvestrant,0.412,nM,1.56,G,19,NORMAL,2024-08-21 16:15:17-07:00,65,0.773781725,0.01,30.06023598,3.662347916,0.329678555,0.06293646,0.046009505,3.290363977
1656881-U2OS-0004,G19,2,1656881-U2OS-0004_WellG19_Point02,SOF1 (U2OS),Fulvestrant,0.412,nM,1.56,G,19,NORMAL,2024-08-21 16:15:20-07:00,69,0.797313644,0.01,29.89765167,3.741947443,0.335615781,0.069017356,0.041178403,3.34301945
1656881-U2OS-0004,G19,3,1656881-U2OS-0004_WellG19_Point03,SOF1 (U2OS),Fulvestrant,0.412,nM,1.56,G,19,NORMAL,2024-08-21 16:15:23-07:00,70,0.791661659,0.01,29.94575882,3.633758724,0.3290191,0.065671464,0.042391251,3.263128443
1656881-U2OS-0004,G20,0,1656881-U2OS-0004_WellG20_Point00,SOF2 (U2OS),Fulvestrant,0.412,nM,1.56,G,20,NORMAL,2024-08-21 16:15:27-07:00,91,0.866850628,0.01,29.3874073,3.586571388,0.32826433,0.075211037,0.043150218,3.255856672
1656881-U2OS-0004,G20,1,1656881-U2OS-0004_WellG20_Point01,SOF2 (U2OS),Fulvestrant,0.412,nM,1.56,G,20,NORMAL,2024-08-21 16:15:30-07:00,88,0.849858851,0.01,29.30036163,3.506794483,0.324394418,0.089794132,0.041559549,3.223384061
1656881-U2OS-0004,G20,2,1656881-U2OS-0004_WellG20_Point02,SOF2 (U2OS),Fulvestrant,0.412,nM,1.56,G,20,NORMAL,2024-08-21 16:15:33-07:00,98,0.886191597,0.01,29.21946526,3.683996921,0.330472458,0.065397096,0.045857645,3.262809987
1656881-U2OS-0004,G20,3,1656881-U2OS-0004_WellG20_Point03,SOF2 (U2OS),Fulvestrant,0.412,nM,1.56,G,20,NORMAL,2024-08-21 16:15:36-07:00,105,0.883658247,0.01,29.18265915,3.482005245,0.322727947,0.074815756,0.041370109,3.088726814
1656881-U2OS-0004,G21,0,1656881-U2OS-0004_WellG21_Point00,DBM (U2OS),Fulvestrant,0.412,nM,1.56,G,21,NORMAL,2024-08-21 16:15:40-07:00,46,0.813655866,0.01,29.23438454,3.50693842,0.321191109,0.070373462,0.040283624,3.137738601
1656881-U2OS-0004,G21,1,1656881-U2OS-0004_WellG21_Point01,DBM (U2OS),Fulvestrant,0.412,nM,1.56,G,21,NORMAL,2024-08-21 16:15:43-07:00,56,0.820733609,0.01,28.99271393,3.719299873,0.333754963,0.072771802,0.043164338,3.361548266
1656881-U2OS-0004,G21,2,1656881-U2OS-0004_WellG21_Point02,DBM (U2OS),Fulvestrant,0.412,nM,1.56,G,21,NORMAL,2024-08-21 16:15:45-07:00,43,0.819984832,0.01,29.02272987,3.749707008,0.337105725,0.0667805,0.04617002,3.393463981
1656881-U2OS-0004,G21,3,1656881-U2OS-0004_WellG21_Point03,DBM (U2OS),Fulvestrant,0.412,nM,1.56,G,21,NORMAL,2024-08-21 16:15:48-07:00,55,0.85412844,0.01,29.29195595,3.64231727,0.331263704,0.064620393,0.040735667,3.241010761
1656881-U2OS-0004,H21,0,1656881-U2OS-0004_WellH21_Point00,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,21,NORMAL,2024-08-21 16:16:17-07:00,61,0.787239095,0.01,29.14580536,3.776035611,0.337859841,0.073199751,0.044086457,3.423843944
1656881-U2OS-0004,H21,1,1656881-U2OS-0004_WellH21_Point01,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,21,NORMAL,2024-08-21 16:16:20-07:00,81,0.849416007,0.01,29.41436577,3.728605577,0.334678896,0.061742269,0.044689756,3.327647873
1656881-U2OS-0004,H21,2,1656881-U2OS-0004_WellH21_Point02,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,21,NORMAL,2024-08-21 16:16:23-07:00,54,0.798896903,0.01,29.50141335,3.663965384,0.330179454,0.043280413,0.048175383,3.279265129
1656881-U2OS-0004,H21,3,1656881-U2OS-0004_WellH21_Point03,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,21,NORMAL,2024-08-21 16:16:25-07:00,54,0.760070194,0.01,29.00604248,3.613686526,0.327669929,0.062355256,0.045035582,3.243282916
1656881-U2OS-0004,H20,0,1656881-U2OS-0004_WellH20_Point00,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,20,NORMAL,2024-08-21 16:16:29-07:00,97,0.880330825,0.01,29.21080971,3.538011156,0.326880224,0.071011231,0.043948573,3.207730107
1656881-U2OS-0004,H20,1,1656881-U2OS-0004_WellH20_Point01,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,20,NORMAL,2024-08-21 16:16:32-07:00,137,0.883910995,0.01,28.8675766,3.637517854,0.331503319,0.081931313,0.043207575,3.273819846
1656881-U2OS-0004,H20,2,1656881-U2OS-0004_WellH20_Point02,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,20,NORMAL,2024-08-21 16:16:35-07:00,100,0.883542936,0.01,29.45923805,3.573246214,0.328794786,0.077673754,0.039911501,3.202480459
1656881-U2OS-0004,H20,3,1656881-U2OS-0004_WellH20_Point03,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,20,NORMAL,2024-08-21 16:16:38-07:00,92,0.868194187,0.01,29.38905907,3.630036151,0.330405788,0.060077291,0.039844639,3.288678825
1656881-U2OS-0004,H19,0,1656881-U2OS-0004_WellH19_Point00,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,19,NORMAL,2024-08-21 16:16:42-07:00,75,0.798799522,0.01,29.24849129,3.586704751,0.329767852,0.063718112,0.047476282,3.216924954
1656881-U2OS-0004,H19,1,1656881-U2OS-0004_WellH19_Point01,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,19,NORMAL,2024-08-21 16:16:45-07:00,82,0.789179299,0.01,29.49126434,3.643572501,0.326944796,0.065388591,0.044993814,3.317994846
1656881-U2OS-0004,H19,2,1656881-U2OS-0004_WellH19_Point02,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,19,NORMAL,2024-08-21 16:16:48-07:00,76,0.793842771,0.01,29.50936508,3.664317637,0.330193998,0.072759063,0.044048508,3.287573342
1656881-U2OS-0004,H19,3,1656881-U2OS-0004_WellH19_Point03,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,19,NORMAL,2024-08-21 16:16:51-07:00,79,0.819049369,0.01,29.60528946,3.609625082,0.330013103,0.059961508,0.044075612,3.266394882
1656881-U2OS-0004,H18,0,1656881-U2OS-0004_WellH18_Point00,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,18,NORMAL,2024-08-21 16:16:55-07:00,123,0.882305576,0.01,30.08675385,3.580832449,0.330027368,0.081475413,0.043803933,3.247856212
1656881-U2OS-0004,H18,1,1656881-U2OS-0004_WellH18_Point01,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,18,NORMAL,2024-08-21 16:16:57-07:00,131,0.874147322,0.01,30.07309341,3.59820812,0.32838521,0.081088643,0.041817546,3.219453608
1656881-U2OS-0004,H18,2,1656881-U2OS-0004_WellH18_Point02,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,18,NORMAL,2024-08-21 16:17:00-07:00,122,0.895520642,0.01,30.15147781,3.673313125,0.335395741,0.068435902,0.043491138,3.342257293
1656881-U2OS-0004,H18,3,1656881-U2OS-0004_WellH18_Point03,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,18,NORMAL,2024-08-21 16:17:03-07:00,123,0.881792022,0.01,30.34711456,3.655292419,0.335005959,0.092108242,0.043390253,3.287494288
1656881-U2OS-0004,H17,0,1656881-U2OS-0004_WellH17_Point00,SOF3 (U2OS),Fulvestrant,0.137,nM,1.56,H,17,NORMAL,2024-08-21 16:17:07-07:00,75,0.836449818,0.01,29.82722664,3.852231662,0.345165314,0.080675316,0.045455138,3.467565174
1656881-U2OS-0004,H17,1,1656881-U2OS-0004_WellH17_Point01,SOF3 (U2OS),Fulvestrant,0.137,nM,1.56,H,17,NORMAL,2024-08-21 16:17:10-07:00,71,0.87967271,0.01,29.85557365,3.927526529,0.346390742,0.059818684,0.046483415,3.491739214
1656881-U2OS-0004,H17,2,1656881-U2OS-0004_WellH17_Point02,SOF3 (U2OS),Fulvestrant,0.137,nM,1.56,H,17,NORMAL,2024-08-21 16:17:13-07:00,71,0.851642725,0.01,29.8558445,4.031883062,0.354039906,0.078413239,0.045024099,3.662215093
1656881-U2OS-0004,H17,3,1656881-U2OS-0004_WellH17_Point03,SOF3 (U2OS),Fulvestrant,0.137,nM,1.56,H,17,NORMAL,2024-08-21 16:17:16-07:00,78,0.857770936,0.01,30.19826508,3.961012537,0.348772673,0.059645094,0.045223377,3.508652304
1656881-U2OS-0004,H16,0,1656881-U2OS-0004_WellH16_Point00,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,16,NORMAL,2024-08-21 16:17:20-07:00,68,0.830635284,0.01,30.4695034,3.653813237,0.334548098,0.066494802,0.042121222,3.240013587
1656881-U2OS-0004,H16,1,1656881-U2OS-0004_WellH16_Point01,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,16,NORMAL,2024-08-21 16:17:22-07:00,71,0.790605906,0.01,30.6425972,3.689890259,0.333103538,0.056780225,0.042697469,3.31174607
1656881-U2OS-0004,H16,2,1656881-U2OS-0004_WellH16_Point02,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,16,NORMAL,2024-08-21 16:17:25-07:00,82,0.8597103,0.01,30.53554916,3.566421214,0.327680293,0.065581146,0.046444885,3.181806699
1656881-U2OS-0004,H16,3,1656881-U2OS-0004_WellH16_Point03,DBM (U2OS),Fulvestrant,0.137,nM,1.56,H,16,NORMAL,2024-08-21 16:17:28-07:00,75,0.820346111,0.01,30.63232613,3.715196567,0.336609441,0.055108452,0.041683901,3.322165306
1656881-U2OS-0004,H15,0,1656881-U2OS-0004_WellH15_Point00,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,15,NORMAL,2024-08-21 16:17:32-07:00,132,0.888354417,0.01,29.72599983,3.589307527,0.330699401,0.068857891,0.044471213,3.235893824
1656881-U2OS-0004,H15,1,1656881-U2OS-0004_WellH15_Point01,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,15,NORMAL,2024-08-21 16:17:35-07:00,114,0.89676938,0.01,29.92747688,3.542094535,0.326372392,0.089574779,0.042103548,3.213948728
1656881-U2OS-0004,H15,2,1656881-U2OS-0004_WellH15_Point02,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,15,NORMAL,2024-08-21 16:17:38-07:00,112,0.881559538,0.01,30.14314842,3.398297103,0.318385448,0.076285107,0.041714382,3.083274402
1656881-U2OS-0004,H15,3,1656881-U2OS-0004_WellH15_Point03,SOF2 (U2OS),Fulvestrant,0.137,nM,1.56,H,15,NORMAL,2024-08-21 16:17:40-07:00,104,0.872284307,0.01,30.14134216,3.520744662,0.322919329,0.08414147,0.041209021,3.148421085
1656881-U2OS-0004,H14,0,1656881-U2OS-0004_WellH14_Point00,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,14,NORMAL,2024-08-21 16:17:44-07:00,82,0.779623564,0.01,30.17925453,3.464782669,0.321150186,0.076524848,0.042294406,3.102226379
1656881-U2OS-0004,H14,1,1656881-U2OS-0004_WellH14_Point01,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,14,NORMAL,2024-08-21 16:17:47-07:00,91,0.812225109,0.01,29.90545273,3.49728052,0.321543496,0.076869792,0.041864843,3.127197876
1656881-U2OS-0004,H14,2,1656881-U2OS-0004_WellH14_Point02,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,14,NORMAL,2024-08-21 16:17:50-07:00,88,0.813594472,0.01,30.17221832,3.462726371,0.323308827,0.067259506,0.04298946,3.080723624
1656881-U2OS-0004,H14,3,1656881-U2OS-0004_WellH14_Point03,SOF1 (U2OS),Fulvestrant,0.137,nM,1.56,H,14,NORMAL,2024-08-21 16:17:53-07:00,95,0.811755015,0.01,30.08106422,3.490494361,0.323483402,0.082164397,0.043880982,3.194022609
1656881-U2OS-0004,H13,0,1656881-U2OS-0004_WellH13_Point00,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,13,NORMAL,2024-08-21 16:17:57-07:00,127,0.878758082,0.01,29.50183678,3.501405556,0.324138331,0.087636068,0.042030191,3.160158783
1656881-U2OS-0004,H13,1,1656881-U2OS-0004_WellH13_Point01,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,13,NORMAL,2024-08-21 16:18:00-07:00,136,0.886410585,0.01,29.46644783,3.87735404,0.344253374,0.085210924,0.042502743,3.499220142
1656881-U2OS-0004,H13,2,1656881-U2OS-0004_WellH13_Point02,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,13,NORMAL,2024-08-21 16:18:03-07:00,125,0.881873328,0.01,29.38532639,3.864699612,0.34337192,0.083585746,0.041763918,3.478506946
1656881-U2OS-0004,H13,3,1656881-U2OS-0004_WellH13_Point03,WT (U2OS),Fulvestrant,0.137,nM,1.56,H,13,NORMAL,2024-08-21 16:18:05-07:00,120,0.862254941,0.01,29.55178261,3.625694241,0.328288724,0.104821162,0.041953631,3.322712959
1656881-U2OS-0004,H12,0,1656881-U2OS-0004_WellH12_Point00,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,12,NORMAL,2024-08-21 16:18:10-07:00,68,0.846056221,0.01,28.89512253,3.228303176,0.312033924,0.261659921,0.042109476,3.162249806
1656881-U2OS-0004,H12,1,1656881-U2OS-0004_WellH12_Point01,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,12,NORMAL,2024-08-21 16:18:12-07:00,65,0.82078012,0.01,29.23221588,3.422947646,0.326958368,0.271844739,0.039817975,3.354462999
1656881-U2OS-0004,H12,2,1656881-U2OS-0004_WellH12_Point02,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,12,NORMAL,2024-08-21 16:18:15-07:00,63,0.85887276,0.01,28.23201942,3.498241646,0.331379562,0.245939216,0.042994075,3.36163771
1656881-U2OS-0004,H12,3,1656881-U2OS-0004_WellH12_Point03,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,12,NORMAL,2024-08-21 16:18:18-07:00,73,0.865655529,0.01,29.39093781,3.299777661,0.320379775,0.284401159,0.039349129,3.238412031
1656881-U2OS-0004,H11,0,1656881-U2OS-0004_WellH11_Point00,DBM (U2OS),Estradiol,0.137,nM,1.56,H,11,NORMAL,2024-08-21 16:18:22-07:00,77,0.813946776,0.01,29.59342194,3.340778501,0.32041766,0.104720369,0.041124429,3.029032807
1656881-U2OS-0004,H11,1,1656881-U2OS-0004_WellH11_Point01,DBM (U2OS),Estradiol,0.137,nM,1.56,H,11,NORMAL,2024-08-21 16:18:25-07:00,86,0.80186407,0.01,29.71149635,3.384736702,0.319449727,0.101609077,0.041878282,3.05033322
1656881-U2OS-0004,H11,2,1656881-U2OS-0004_WellH11_Point02,DBM (U2OS),Estradiol,0.137,nM,1.56,H,11,NORMAL,2024-08-21 16:18:27-07:00,89,0.842271416,0.01,29.69279289,3.531472069,0.328474549,0.11257764,0.04100299,3.223598698
1656881-U2OS-0004,H11,3,1656881-U2OS-0004_WellH11_Point03,DBM (U2OS),Estradiol,0.137,nM,1.56,H,11,NORMAL,2024-08-21 16:18:30-07:00,80,0.824075631,0.01,29.40799713,3.403852242,0.31751677,0.110584603,0.039374149,3.093218818
1656881-U2OS-0004,H10,0,1656881-U2OS-0004_WellH10_Point00,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,10,NORMAL,2024-08-21 16:19:03-07:00,115,0.835599571,0.01,30.47477531,3.062747197,0.30458498,0.254257354,0.038188898,2.976328848
1656881-U2OS-0004,H10,1,1656881-U2OS-0004_WellH10_Point01,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,10,NORMAL,2024-08-21 16:19:05-07:00,122,0.847965774,0.01,30.91167831,3.00069125,0.299469271,0.273140045,0.036308378,2.931511737
1656881-U2OS-0004,H10,2,1656881-U2OS-0004_WellH10_Point02,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,10,NORMAL,2024-08-21 16:19:08-07:00,99,0.8199344,0.01,30.94651413,3.086780379,0.303863683,0.251775937,0.036467082,3.000902733
1656881-U2OS-0004,H10,3,1656881-U2OS-0004_WellH10_Point03,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,10,NORMAL,2024-08-21 16:19:11-07:00,106,0.829649057,0.01,30.81846809,3.000406437,0.305366625,0.282270292,0.038061668,2.986275862
1656881-U2OS-0004,H09,0,1656881-U2OS-0004_WellH09_Point00,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,9,NORMAL,2024-08-21 16:19:15-07:00,82,0.819745307,0.01,30.0561142,2.846418307,0.289606369,0.287068986,0.038503901,2.759960299
1656881-U2OS-0004,H09,1,1656881-U2OS-0004_WellH09_Point01,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,9,NORMAL,2024-08-21 16:19:17-07:00,96,0.800601719,0.01,29.86109543,2.800063909,0.28590757,0.25688794,0.039372153,2.7140526
1656881-U2OS-0004,H09,2,1656881-U2OS-0004_WellH09_Point02,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,9,NORMAL,2024-08-21 16:19:20-07:00,88,0.807136371,0.01,30.38197517,2.928865096,0.297424534,0.267383299,0.038994398,2.839429926
1656881-U2OS-0004,H09,3,1656881-U2OS-0004_WellH09_Point03,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,9,NORMAL,2024-08-21 16:19:23-07:00,106,0.840149529,0.01,30.42348862,2.887924557,0.292992388,0.275446675,0.037683776,2.788178897
1656881-U2OS-0004,H08,0,1656881-U2OS-0004_WellH08_Point00,WT (U2OS),Estradiol,0.137,nM,1.56,H,8,NORMAL,2024-08-21 16:19:27-07:00,117,0.870982911,0.01,29.55609703,3.047978211,0.301644063,0.368420218,0.03830202,3.174683682
1656881-U2OS-0004,H08,1,1656881-U2OS-0004_WellH08_Point01,WT (U2OS),Estradiol,0.137,nM,1.56,H,8,NORMAL,2024-08-21 16:19:30-07:00,110,0.880744655,0.01,29.62577248,3.085128239,0.302087317,0.308472625,0.036891311,3.042915629
1656881-U2OS-0004,H08,2,1656881-U2OS-0004_WellH08_Point02,WT (U2OS),Estradiol,0.137,nM,1.56,H,8,NORMAL,2024-08-21 16:19:33-07:00,116,0.868922073,0.01,29.82708931,2.990122514,0.30100481,0.343875426,0.039164796,3.073711865
1656881-U2OS-0004,H08,3,1656881-U2OS-0004_WellH08_Point03,WT (U2OS),Estradiol,0.137,nM,1.56,H,8,NORMAL,2024-08-21 16:19:35-07:00,115,0.882836391,0.01,29.78035164,2.887883661,0.293642991,0.393388815,0.037791438,2.968003663
1656881-U2OS-0004,H07,0,1656881-U2OS-0004_WellH07_Point00,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,7,NORMAL,2024-08-21 16:19:39-07:00,56,0.8383007,0.01,28.99631119,3.151004465,0.307224151,0.287144446,0.039573634,3.077544123
1656881-U2OS-0004,H07,1,1656881-U2OS-0004_WellH07_Point01,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,7,NORMAL,2024-08-21 16:19:42-07:00,66,0.848114607,0.01,28.11206627,3.388138929,0.32293114,0.249674226,0.042137787,3.316414212
1656881-U2OS-0004,H07,2,1656881-U2OS-0004_WellH07_Point02,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,7,NORMAL,2024-08-21 16:19:45-07:00,55,0.862210115,0.01,27.24993134,3.37509529,0.319578287,0.256503669,0.040973276,3.26833186
1656881-U2OS-0004,H07,3,1656881-U2OS-0004_WellH07_Point03,SOF3 (U2OS),Estradiol,0.137,nM,1.56,H,7,NORMAL,2024-08-21 16:19:48-07:00,66,0.857671024,0.01,28.59405708,3.118590316,0.305021236,0.29694,0.038959981,3.073632268
1656881-U2OS-0004,H06,0,1656881-U2OS-0004_WellH06_Point00,DBM (U2OS),Estradiol,0.137,nM,1.56,H,6,NORMAL,2024-08-21 16:19:52-07:00,82,0.826032957,0.01,29.43095207,3.02084251,0.291414814,0.19106492,0.038996586,2.803319736
1656881-U2OS-0004,H06,1,1656881-U2OS-0004_WellH06_Point01,DBM (U2OS),Estradiol,0.137,nM,1.56,H,6,NORMAL,2024-08-21 16:19:55-07:00,69,0.754190766,0.01,29.59032059,3.069235183,0.303840331,0.173020338,0.039283152,2.832717626
1656881-U2OS-0004,H06,2,1656881-U2OS-0004_WellH06_Point02,DBM (U2OS),Estradiol,0.137,nM,1.56,H,6,NORMAL,2024-08-21 16:19:57-07:00,66,0.763145571,0.01,29.66805267,3.038958399,0.302542401,0.183837966,0.03908427,2.808485341
1656881-U2OS-0004,H06,3,1656881-U2OS-0004_WellH06_Point03,DBM (U2OS),Estradiol,0.137,nM,1.56,H,6,NORMAL,2024-08-21 16:20:00-07:00,74,0.823540803,0.01,29.54899216,2.930079273,0.295476031,0.187134863,0.038459917,2.703917177
1656881-U2OS-0004,H05,0,1656881-U2OS-0004_WellH05_Point00,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,5,NORMAL,2024-08-21 16:20:04-07:00,97,0.850510586,0.01,28.95686722,2.731337134,0.279242953,0.333206013,0.037541105,2.765207525
1656881-U2OS-0004,H05,1,1656881-U2OS-0004_WellH05_Point01,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,5,NORMAL,2024-08-21 16:20:07-07:00,107,0.862288504,0.01,29.22362137,2.968551219,0.2951939,0.253681758,0.038712826,2.874866457
1656881-U2OS-0004,H05,2,1656881-U2OS-0004_WellH05_Point02,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,5,NORMAL,2024-08-21 16:20:10-07:00,128,0.870345314,0.01,29.36029816,2.886005924,0.291266092,0.296193555,0.038880647,2.849649473
1656881-U2OS-0004,H05,3,1656881-U2OS-0004_WellH05_Point03,SOF2 (U2OS),Estradiol,0.137,nM,1.56,H,5,NORMAL,2024-08-21 16:20:13-07:00,96,0.874036127,0.01,29.40515327,2.802309166,0.289331502,0.338579991,0.037695928,2.766208436
1656881-U2OS-0004,H04,0,1656881-U2OS-0004_WellH04_Point00,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,4,NORMAL,2024-08-21 16:20:17-07:00,88,0.815296235,0.01,29.12137413,2.805144195,0.285830858,0.322669842,0.038562002,2.818545611
1656881-U2OS-0004,H04,1,1656881-U2OS-0004_WellH04_Point01,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,4,NORMAL,2024-08-21 16:20:20-07:00,97,0.819004077,0.01,29.38311386,2.882094832,0.293633296,0.293214794,0.038410774,2.789000529
1656881-U2OS-0004,H04,2,1656881-U2OS-0004_WellH04_Point02,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,4,NORMAL,2024-08-21 16:20:23-07:00,75,0.826635839,0.01,29.05456924,2.936720306,0.29321766,0.285014728,0.040167009,2.869017069
1656881-U2OS-0004,H04,3,1656881-U2OS-0004_WellH04_Point03,SOF1 (U2OS),Estradiol,0.137,nM,1.56,H,4,NORMAL,2024-08-21 16:20:26-07:00,89,0.827322147,0.01,28.81873894,2.743289833,0.283154126,0.295477266,0.039684365,2.672353892
1656881-U2OS-0004,H03,0,1656881-U2OS-0004_WellH03_Point00,WT (U2OS),Estradiol,0.137,nM,1.56,H,3,NORMAL,2024-08-21 16:20:30-07:00,123,0.865593744,0.01,29.6205101,2.868869564,0.291641143,0.389276414,0.037502882,2.986990092
1656881-U2OS-0004,H03,1,1656881-U2OS-0004_WellH03_Point01,WT (U2OS),Estradiol,0.137,nM,1.56,H,3,NORMAL,2024-08-21 16:20:33-07:00,114,0.838362379,0.01,29.63511276,2.907686611,0.293156399,0.361501287,0.03839782,2.984684791
1656881-U2OS-0004,H03,2,1656881-U2OS-0004_WellH03_Point02,WT (U2OS),Estradiol,0.137,nM,1.56,H,3,NORMAL,2024-08-21 16:20:36-07:00,113,0.851823537,0.01,29.39008331,2.875730149,0.292108743,0.365006539,0.038213445,3.03138631
1656881-U2OS-0004,H03,3,1656881-U2OS-0004_WellH03_Point03,WT (U2OS),Estradiol,0.137,nM,1.56,H,3,NORMAL,2024-08-21 16:20:38-07:00,114,0.858966016,0.01,28.8935318,2.926595307,0.298157322,0.371252054,0.038657564,3.077812694
1656881-U2OS-0004,I03,0,1656881-U2OS-0004_WellI03_Point00,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-21 16:20:43-07:00,125,0.868042952,0.01,29.08640289,3.490083203,0.32402192,0.1648396,0.038764006,3.282591662
1656881-U2OS-0004,I03,1,1656881-U2OS-0004_WellI03_Point01,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-21 16:20:45-07:00,129,0.845607278,0.01,29.0468502,3.436355663,0.326195352,0.168793537,0.040770338,3.219842949
1656881-U2OS-0004,I03,2,1656881-U2OS-0004_WellI03_Point02,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-21 16:20:48-07:00,122,0.853990644,0.01,29.36640739,3.488566563,0.32464422,0.141948005,0.03985571,3.211780048
1656881-U2OS-0004,I03,3,1656881-U2OS-0004_WellI03_Point03,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-21 16:20:51-07:00,122,0.863258026,0.01,29.13171959,3.63368065,0.336295048,0.153487549,0.039991931,3.392305638
1656881-U2OS-0004,I04,0,1656881-U2OS-0004_WellI04_Point00,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-21 16:20:55-07:00,88,0.800677421,0.01,29.15446281,3.297747528,0.3158483,0.138669035,0.040381882,3.064097114
1656881-U2OS-0004,I04,1,1656881-U2OS-0004_WellI04_Point01,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-21 16:20:58-07:00,104,0.7915045,0.01,29.11687469,3.26804206,0.312935073,0.143429739,0.041194907,3.025514819
