mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,fov_id_str,Cell Line ID,Molecule Name,Molecule Concentration,plate_barcode,parameter
0.001,0.001,0,0.002,0,0,1980,1399,1,1854872-U2OS-0002_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.18,0.012,0.158,0.202,0,0,2854,2924,1,1854872-U2OS-0002_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.137,0.028,1.086,1.193,0.001,0,2862,2726,1,1854872-U2OS-0002_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.805,0.003,0.799,0.812,0,0,3321,3338,1,1854872-U2OS-0002_WellE05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.193,0.003,0.187,0.199,0,0,3411,3456,1,1854872-U2OS-0002_WellE05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,2201,2198,1,1854872-U2OS-0002_WellE05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.122,0.002,0.119,0.126,0,0,2896,3042,1,1854872-U2OS-0002_WellE05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.836,0.007,0.822,0.85,0,0,2887,2710,1,1854872-U2OS-0002_WellE05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.779,0.024,0.732,0.823,0,0,2759,3059,1,1854872-U2OS-0002_WellE02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[0]
0.219,0.024,0.174,0.264,0,0,2797,2988,1,1854872-U2OS-0002_WellE02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0.001,0,0.003,0,0,1714,1629,1,1854872-U2OS-0002_WellE02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[2]
0.134,0.011,0.115,0.156,0,0,2599,2591,1,1854872-U2OS-0002_WellE02_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_slow
0.734,0.041,0.66,0.814,0.001,0.001,2606,2649,1,1854872-U2OS-0002_WellE02_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_fast
0.869,0.008,0.855,0.883,0,0,2826,2818,1,1854872-U2OS-0002_WellG08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.13,0.007,0.117,0.145,0,0,3104,2888,1,1854872-U2OS-0002_WellG08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0.001,0,0.002,0,0,1297,1102,1,1854872-U2OS-0002_WellG08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.142,0.008,0.129,0.157,0,0,2172,2726,1,1854872-U2OS-0002_WellG08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.081,0.023,1.037,1.124,0,0,2763,2722,1,1854872-U2OS-0002_WellG08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.738,0.02,0.701,0.776,0,0,2885,3210,1,1854872-U2OS-0002_WellE02_Point01,H2B,DMSO,0,1854872-U2OS-0002,weights[0]
0.254,0.019,0.215,0.287,0,0,3161,3141,1,1854872-U2OS-0002_WellE02_Point01,H2B,DMSO,0,1854872-U2OS-0002,weights[1]
0.008,0.003,0.002,0.013,0,0,2042,1747,1,1854872-U2OS-0002_WellE02_Point01,H2B,DMSO,0,1854872-U2OS-0002,weights[2]
0.123,0.01,0.105,0.142,0,0,2030,2612,1,1854872-U2OS-0002_WellE02_Point01,H2B,DMSO,0,1854872-U2OS-0002,koff_slow
0.881,0.047,0.794,0.97,0.001,0.001,3055,2935,1,1854872-U2OS-0002_WellE02_Point01,H2B,DMSO,0,1854872-U2OS-0002,koff_fast
0.88,0.006,0.869,0.891,0,0,2477,2903,1,1854872-U2OS-0002_WellE10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.119,0.006,0.108,0.129,0,0,2583,2909,1,1854872-U2OS-0002_WellE10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,2188,2089,1,1854872-U2OS-0002_WellE10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.172,0.007,0.16,0.185,0,0,2397,2872,1,1854872-U2OS-0002_WellE10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.07,0.015,1.039,1.097,0,0,3045,2930,1,1854872-U2OS-0002_WellE10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.903,0.005,0.893,0.912,0,0,2650,2942,1,1854872-U2OS-0002_WellE10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.096,0.005,0.087,0.107,0,0,2731,3005,1,1854872-U2OS-0002_WellE10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0,0.002,0,0,1996,1935,1,1854872-U2OS-0002_WellE10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.168,0.007,0.155,0.183,0,0,2632,2793,1,1854872-U2OS-0002_WellE10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.121,0.015,1.093,1.149,0,0,2740,2756,1,1854872-U2OS-0002_WellE10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.832,0.004,0.825,0.839,0,0,3375,3023,1,1854872-U2OS-0002_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.166,0.004,0.16,0.173,0,0,3478,3228,1,1854872-U2OS-0002_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,2048,2038,1,1854872-U2OS-0002_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.126,0.003,0.121,0.131,0,0,2714,3018,1,1854872-U2OS-0002_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.923,0.009,0.907,0.939,0,0,2850,3040,1,1854872-U2OS-0002_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.83,0.007,0.816,0.843,0,0,3154,3259,1,1854872-U2OS-0002_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.168,0.007,0.154,0.181,0,0,3383,3300,1,1854872-U2OS-0002_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0.001,0.001,0.004,0,0,1695,1669,1,1854872-U2OS-0002_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.125,0.005,0.114,0.134,0,0,2468,2639,1,1854872-U2OS-0002_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.923,0.017,0.892,0.957,0,0,3072,2806,1,1854872-U2OS-0002_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.889,0.005,0.879,0.899,0,0,3064,2900,1,1854872-U2OS-0002_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.11,0.005,0.101,0.12,0,0,3104,2853,1,1854872-U2OS-0002_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0,0.001,0,0,1701,1539,1,1854872-U2OS-0002_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.186,0.007,0.173,0.199,0,0,2781,2767,1,1854872-U2OS-0002_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.108,0.015,1.082,1.137,0,0,3131,2855,1,1854872-U2OS-0002_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.823,0.004,0.815,0.83,0,0,3211,3337,1,1854872-U2OS-0002_WellF07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.176,0.004,0.169,0.184,0,0,3317,3309,1,1854872-U2OS-0002_WellF07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,1834,1713,1,1854872-U2OS-0002_WellF07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.128,0.002,0.124,0.133,0,0,2658,2900,1,1854872-U2OS-0002_WellF07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.836,0.008,0.821,0.85,0,0,3024,2710,1,1854872-U2OS-0002_WellF07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.875,0.008,0.861,0.89,0,0,3389,2920,1,1854872-U2OS-0002_WellG08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.124,0.008,0.111,0.139,0,0,3492,3113,1,1854872-U2OS-0002_WellG08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0,0.001,0,0,1406,1135,1,1854872-U2OS-0002_WellG08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.153,0.008,0.138,0.169,0,0,2465,2429,1,1854872-U2OS-0002_WellG08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.098,0.023,1.055,1.14,0,0,3148,3005,1,1854872-U2OS-0002_WellG08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.843,0.003,0.837,0.849,0,0,3039,3251,1,1854872-U2OS-0002_WellE07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.156,0.003,0.15,0.161,0,0,3137,3154,1,1854872-U2OS-0002_WellE07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,2119,1968,1,1854872-U2OS-0002_WellE07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.134,0.002,0.13,0.138,0,0,2445,2646,1,1854872-U2OS-0002_WellE07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.876,0.007,0.863,0.888,0,0,2774,2799,1,1854872-U2OS-0002_WellE07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.88,0.008,0.865,0.893,0,0,2713,2985,1,1854872-U2OS-0002_WellE04_Point02,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.119,0.007,0.107,0.135,0,0,2930,3021,1,1854872-U2OS-0002_WellE04_Point02,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0.001,0,0.002,0,0,1114,837,1,1854872-U2OS-0002_WellE04_Point02,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.15,0.009,0.135,0.166,0,0,1894,2528,1,1854872-U2OS-0002_WellE04_Point02,WT (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.055,0.021,1.019,1.098,0,0,2950,2834,1,1854872-U2OS-0002_WellE04_Point02,WT (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.753,0.026,0.704,0.802,0.001,0,2265,2623,1,1854872-U2OS-0002_WellG02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[0]
0.244,0.026,0.196,0.294,0.001,0,2436,2812,1,1854872-U2OS-0002_WellG02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[1]
0.003,0.002,0,0.006,0,0,1257,874,1,1854872-U2OS-0002_WellG02_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[2]
0.138,0.013,0.114,0.161,0,0,1972,1860,1,1854872-U2OS-0002_WellG02_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_slow
0.836,0.054,0.731,0.933,0.001,0.001,2431,2441,1,1854872-U2OS-0002_WellG02_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_fast
0.862,0.008,0.848,0.877,0,0,3116,3130,1,1854872-U2OS-0002_WellF04_Point01,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.137,0.008,0.122,0.151,0,0,3135,3227,1,1854872-U2OS-0002_WellF04_Point01,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0,0.002,0,0,1693,1311,1,1854872-U2OS-0002_WellF04_Point01,WT (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.152,0.007,0.139,0.165,0,0,2957,2594,1,1854872-U2OS-0002_WellF04_Point01,WT (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.062,0.021,1.022,1.102,0,0,2808,2893,1,1854872-U2OS-0002_WellF04_Point01,WT (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.837,0.003,0.831,0.844,0,0,2524,2702,1,1854872-U2OS-0002_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.161,0.003,0.155,0.168,0,0,2646,2823,1,1854872-U2OS-0002_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,1806,1840,1,1854872-U2OS-0002_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.135,0.002,0.131,0.14,0,0,2416,2380,1,1854872-U2OS-0002_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.857,0.007,0.845,0.871,0,0,2854,2610,1,1854872-U2OS-0002_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.832,0.006,0.822,0.843,0,0,2903,3291,1,1854872-U2OS-0002_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.166,0.006,0.156,0.177,0,0,3081,3350,1,1854872-U2OS-0002_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0.001,0.001,0.003,0,0,1737,1584,1,1854872-U2OS-0002_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.126,0.004,0.118,0.134,0,0,2478,2890,1,1854872-U2OS-0002_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.827,0.012,0.804,0.847,0,0,2901,2898,1,1854872-U2OS-0002_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.816,0.016,0.785,0.848,0,0,3194,2792,1,1854872-U2OS-0002_WellG06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.181,0.016,0.15,0.212,0,0,3299,2692,1,1854872-U2OS-0002_WellG06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.002,0.001,0.001,0.005,0,0,2220,1757,1,1854872-U2OS-0002_WellG06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.185,0.014,0.158,0.21,0,0,2768,2473,1,1854872-U2OS-0002_WellG06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.065,0.039,0.992,1.139,0.001,0,3429,2836,1,1854872-U2OS-0002_WellG06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.848,0.008,0.833,0.861,0,0,2803,2581,1,1854872-U2OS-0002_WellF10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.152,0.008,0.138,0.166,0,0,2928,2738,1,1854872-U2OS-0002_WellF10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0,0,0.002,0,0,1358,1004,1,1854872-U2OS-0002_WellF10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.157,0.007,0.144,0.169,0,0,2338,2872,1,1854872-U2OS-0002_WellF10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.051,0.02,1.014,1.089,0,0,2906,2763,1,1854872-U2OS-0002_WellF10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.826,0.003,0.819,0.832,0,0,2981,2796,1,1854872-U2OS-0002_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.173,0.003,0.167,0.18,0,0,3157,3069,1,1854872-U2OS-0002_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,2023,1719,1,1854872-U2OS-0002_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.128,0.002,0.124,0.132,0,0,2791,2877,1,1854872-U2OS-0002_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.834,0.007,0.821,0.847,0,0,2973,2791,1,1854872-U2OS-0002_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.824,0.004,0.815,0.831,0,0,2663,3182,1,1854872-U2OS-0002_WellG07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.174,0.004,0.166,0.182,0,0,2794,2991,1,1854872-U2OS-0002_WellG07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,1832,1830,1,1854872-U2OS-0002_WellG07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.134,0.003,0.128,0.139,0,0,2466,2676,1,1854872-U2OS-0002_WellG07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.864,0.009,0.847,0.882,0,0,3063,2817,1,1854872-U2OS-0002_WellG07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.789,0.005,0.781,0.798,0,0,2665,2963,1,1854872-U2OS-0002_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[0]
0.209,0.005,0.2,0.217,0,0,2862,2830,1,1854872-U2OS-0002_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.003,0,0,1825,1648,1,1854872-U2OS-0002_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0002,weights[2]
0.115,0.002,0.11,0.119,0,0,2118,2509,1,1854872-U2OS-0002_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_slow
0.823,0.01,0.806,0.842,0,0,2750,2484,1,1854872-U2OS-0002_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0002,koff_fast
0.828,0.004,0.821,0.836,0,0,2919,3030,1,1854872-U2OS-0002_WellG07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.169,0.004,0.162,0.176,0,0,3163,3131,1,1854872-U2OS-0002_WellG07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.002,0.003,0,0,1898,1928,1,1854872-U2OS-0002_WellG07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.123,0.003,0.118,0.128,0,0,2142,2752,1,1854872-U2OS-0002_WellG07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.859,0.009,0.844,0.875,0,0,2949,2908,1,1854872-U2OS-0002_WellG07_Point03,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.813,0.004,0.805,0.822,0,0,2645,2849,1,1854872-U2OS-0002_WellF05_Point01,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.185,0.004,0.177,0.193,0,0,2802,2854,1,1854872-U2OS-0002_WellF05_Point01,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.003,0,0,1546,1662,1,1854872-U2OS-0002_WellF05_Point01,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.119,0.003,0.114,0.124,0,0,2304,2765,1,1854872-U2OS-0002_WellF05_Point01,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.827,0.009,0.811,0.846,0,0,2630,2565,1,1854872-U2OS-0002_WellF05_Point01,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.813,0.017,0.782,0.847,0,0,3146,3086,1,1854872-U2OS-0002_WellG06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.184,0.017,0.152,0.215,0,0,3279,3300,1,1854872-U2OS-0002_WellG06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.002,0.001,0,0.005,0,0,1133,939,1.01,1854872-U2OS-0002_WellG06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.165,0.013,0.141,0.189,0,0,2484,2550,1,1854872-U2OS-0002_WellG06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.073,0.045,0.993,1.159,0.001,0.001,3131,2666,1,1854872-U2OS-0002_WellG06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.909,0.006,0.899,0.919,0,0,2907,3052,1,1854872-U2OS-0002_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.091,0.006,0.081,0.101,0,0,3046,3045,1,1854872-U2OS-0002_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0,0,0,0.001,0,0,889,650,1.01,1854872-U2OS-0002_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.171,0.009,0.155,0.187,0,0,2151,2437,1,1854872-U2OS-0002_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.117,0.017,1.086,1.148,0,0,2563,2538,1,1854872-U2OS-0002_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.843,0.004,0.837,0.851,0,0,2758,3263,1,1854872-U2OS-0002_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.155,0.004,0.149,0.162,0,0,2915,3364,1,1854872-U2OS-0002_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,1721,1855,1,1854872-U2OS-0002_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.129,0.003,0.124,0.134,0,0,2479,2469,1,1854872-U2OS-0002_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.916,0.009,0.898,0.933,0,0,3123,2994,1,1854872-U2OS-0002_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.858,0.004,0.851,0.865,0,0,2835,3111,1,1854872-U2OS-0002_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.14,0.004,0.134,0.147,0,0,2949,3137,1,1854872-U2OS-0002_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,2132,2117,1,1854872-U2OS-0002_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.141,0.003,0.135,0.146,0,0,2559,2928,1,1854872-U2OS-0002_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.879,0.008,0.863,0.893,0,0,2607,2940,1,1854872-U2OS-0002_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.808,0.004,0.801,0.815,0,0,2586,2803,1,1854872-U2OS-0002_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.19,0.004,0.183,0.197,0,0,2678,2802,1,1854872-U2OS-0002_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,2200,2046,1,1854872-U2OS-0002_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.122,0.002,0.119,0.127,0,0,2463,2570,1,1854872-U2OS-0002_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.827,0.008,0.813,0.842,0,0,2955,2405,1,1854872-U2OS-0002_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.839,0.003,0.833,0.846,0,0,2834,2618,1,1854872-U2OS-0002_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.159,0.003,0.153,0.165,0,0,2955,2945,1,1854872-U2OS-0002_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.002,0,0.001,0.002,0,0,1891,2103,1,1854872-U2OS-0002_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.137,0.002,0.132,0.141,0,0,2368,2641,1,1854872-U2OS-0002_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.86,0.007,0.846,0.872,0,0,2429,2568,1,1854872-U2OS-0002_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.835,0.003,0.828,0.841,0,0,2729,2889,1,1854872-U2OS-0002_WellG11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.164,0.003,0.158,0.171,0,0,2906,2801,1,1854872-U2OS-0002_WellG11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0.001,0.002,0,0,1812,1839,1,1854872-U2OS-0002_WellG11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.123,0.002,0.119,0.127,0,0,2246,2444,1,1854872-U2OS-0002_WellG11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.833,0.007,0.819,0.847,0,0,2837,2275,1,1854872-U2OS-0002_WellG11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.878,0.007,0.865,0.89,0,0,2632,2881,1,1854872-U2OS-0002_WellG08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.121,0.007,0.109,0.134,0,0,2808,2856,1,1854872-U2OS-0002_WellG08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0.001,0,0.002,0,0,1341,1303,1,1854872-U2OS-0002_WellG08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
0.137,0.007,0.124,0.15,0,0,1938,2565,1,1854872-U2OS-0002_WellG08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_slow
1.044,0.02,1.007,1.081,0,0,2679,2685,1,1854872-U2OS-0002_WellG08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0002,koff_fast
0.902,0.006,0.891,0.912,0,0,3176,3240,1,1854872-U2OS-0002_WellF06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.098,0.006,0.087,0.108,0,0,3225,3213,1,1854872-U2OS-0002_WellF06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0,0,0,0.001,0,0,1795,1368,1,1854872-U2OS-0002_WellF06_Point03,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
